administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,browser,region,traffic_type,visitor_type,weekend,revenue
4,114.0,3,645.08,11,655.0,0.0,0.01,0.0,Dec,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,1
12,6.0,2,115.0,21,586.0,0.0,0.032,84.3,May,Safari,Western Europe,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,2,14.0,43,568.0,0.0169,0.064,0.0,Dec,Google Chrome,Asia,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,6.0,0,0.0,95,2219.0,0.004,0.008,47.7,Nov,Google Chrome,North America,Youtube channel,Returning_Visitor,-9223372036854775808,1
6,231.39,0,0.0,17,216.0,0.0,0.043,0.0,Nov,Google Chrome,North America,Direct Traffic,Returning_Visitor,-9223372036854775808,0
1,88.0,0,0.0,14,613.0,0.0,0.003,0.0,May,Google Chrome,North America,Bing search,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,26,881.0,0.0,0.025,3.5,Dec,Google Chrome,Western Europe,Google search,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,4,262.0,0.04,0.08,0.0,Dec,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
6,907.0,3,41.6,59,2965.0,0.02,0.045,0.0,Aug,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
3,308.0,1,21.5,15,1492.0,0.0,0.013,19.9,May,Google Chrome,South America,Bing search,Returning_Visitor,-9223372036854775808,0
3,30.0,7,345.75,10,440.0,0.0,0.031,0.0,Mar,Safari,North America,Google search,Returning_Visitor,-9223372036854775808,0
1,27.5,0,0.0,3,34.0,0.0,0.04,0.0,Mar,Google Chrome,Oceania,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,101,3367.0,0.0074,0.035,10.4,Dec,Safari,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,0.0,0,0.0,6,182.0,0.04,0.074,0.0,May,Safari,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,17,350.0,0.0,0.044,0.0,Dec,Google Chrome,Africa,Facebook ads,Returning_Visitor,-9223372036854775808,0
3,36.2,0,0.0,37,586.0,0.0017,0.016,0.0,Sep,Google Chrome,North America,Twitter,Returning_Visitor,-9223372036854775808,0
6,704.4,0,0.0,16,383.0,0.0,0.01,0.0,May,Google Chrome,Western Europe,Bing search,New_Visitor,-9223372036854775808,0
1,6.0,0,0.0,35,2264.0,0.0,0.023,0.0,May,Google Chrome,North America,Bing search,Returning_Visitor,-9223372036854775808,0
4,227.8124185,0,0.0,31,581.0,0.0,0.008,0.0,Dec,Google Chrome,Oceania,Google search,Returning_Visitor,-9223372036854775808,0
9,345.375,3,192.0,166,586.0,0.0,0.02,4.6,Dec,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,5,35.0,0.08,0.133,0.0,May,Microsoft Edge,North America,Tik Tok ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,15,520.0,0.1,0.024,0.0,Mar,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,-9223372036854775808,0
4,37.5,0,0.0,56,2468.0,0.0065,0.009,26.4,Nov,Safari,Western Europe,Youtube channel,Returning_Visitor,-9223372036854775808,1
3,147.5,0,0.0,28,873.0,0.0,0.012,202.1,May,Google Chrome,Asia,Bing search,Returning_Visitor,-9223372036854775808,0
5,104.0,1,24.0,41,1088.0,0.0,0.004,0.0,May,Google Chrome,Southern Africa,Instagram Page,Returning_Visitor,-9223372036854775808,0
3,188.875,0,0.0,16,66.0,0.0,0.036,0.0,Mar,Google Chrome,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,14,797.0,0.0546,0.048,24.8,Dec,Safari,North America,Google search,Returning_Visitor,-9223372036854775808,0
3,79.0,0,0.0,5,31.0,0.0,0.017,0.0,Dec,Google Chrome,North America,Google search,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,168.0,0.05,0.1,0.0,Mar,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,45.0,0.0,0.05,0.0,Mar,Mozilla Firefox,North America,Affiliate marketing,New_Visitor,-9223372036854775808,0
3,26.0,0,0.0,1,0.0,0.2,0.2,0.0,Mar,Google Chrome,South America,Affiliate marketing,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,832.0,0.0,0.011,0.0,June,Google Chrome,North America,Bing search,Returning_Visitor,-9223372036854775808,0
3,37.0,0,0.0,68,2831.0,0.0051,0.021,0.0,May,Safari,Eastern Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,5,112.0,0.0,0.033,0.0,May,Mozilla Firefox,Western Europe,Instagram Page,Returning_Visitor,-9223372036854775808,0
6,94.72387729,1,14.0,156,1437.0,0.0036,0.008,0.0,Dec,Google Chrome,Northern Africa,Affiliate marketing,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,576.0,0.0,0.022,0.0,Dec,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
5,90.4,1,74.2,39,1289.0,0.0082,0.021,0.0,Aug,Google Chrome,Oceania,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,Nov,Safari,Western Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,8,333.0,0.0,0.013,0.0,Mar,Google Chrome,North America,Youtube channel,Returning_Visitor,-9223372036854775808,0
4,22.0,0,0.0,21,584.0,0.0,0.008,13.7,May,Google Chrome,Western Europe,Bing search,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,2,25.0,0.0,0.1,0.0,Dec,Safari,South America,Instagram ads,Returning_Visitor,-9223372036854775808,0
3,321.6,0,0.0,15,303.0,0.0,0.014,0.0,Sep,Google Chrome,Asia,Twitter,Returning_Visitor,-9223372036854775808,0
5,78.0,2,9.1,33,813.0,0.0178,0.028,0.0,June,Safari,North America,Bing search,Returning_Visitor,-9223372036854775808,0
2,62.0,0,0.0,67,1042.0,0.0058,0.019,0.0,May,Google Chrome,North America,Youtube ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,21.0,0.0667,0.133,0.0,June,Android,Eastern Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,Dec,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,16,288.0,0.0,0.017,0.0,Aug,Safari,Africa,Bing search,Returning_Visitor,-9223372036854775808,0
5,103.0,0,0.0,14,522.0,0.0,0.003,0.0,Sep,Google Chrome,Southern Africa,Bing search,New_Visitor,-9223372036854775808,0
1,0.0,0,0.0,24,1418.0,0.0,0.027,0.0,Mar,Google Chrome,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
4,75.5,0,0.0,22,654.0,0.0061,0.024,0.0,Feb,Safari,Western Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,6.0,0,0.0,1,46.0,0.0,0.1,0.0,Mar,Android,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,6,254.0,0.0,0.08,0.0,Mar,Google Chrome,Western Europe,Youtube channel,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,11,577.0,0.0105,0.019,29.7,May,Google Chrome,North America,Youtube ads,Returning_Visitor,-9223372036854775808,1
1,6.0,0,0.0,18,996.0,0.0033,0.013,0.0,Mar,Safari,Southern Africa,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,4,63.0,0.0,0.067,0.0,Dec,Google Chrome,North America,Youtube channel,Returning_Visitor,-9223372036854775808,0
5,48.33333333,1,0.0,18,402.0,0.0,0.003,0.0,Nov,Safari,North America,Google search,New_Visitor,-9223372036854775808,1
0,0.0,0,0.0,12,1259.0,0.0282,0.071,22.4,Mar,Google Chrome,South America,Facebook ads,Returning_Visitor,-9223372036854775808,0
4,64.0,1,220.8,37,579.0,0.0,0.011,0.0,Mar,Google Chrome,Asia,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,4,41.0,0.0,0.033,0.0,May,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
6,185.3,1,3.0,82,2964.0,0.0155,0.03,0.0,Nov,Safari,Asia,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,May,Google Chrome,Southern Africa,Instagram ads,Returning_Visitor,-9223372036854775808,0
1,6.0,0,0.0,16,799.0,0.0677,0.047,17.4,Sep,Google Chrome,Western Europe,Google search,Returning_Visitor,-9223372036854775808,1
2,96.8,2,21.1,93,1490.0,0.0,0.008,0.0,Oct,Mozilla Firefox,North America,Google search,Returning_Visitor,-9223372036854775808,0
4,128.825,0,0.0,18,219.0,0.0,0.005,0.0,Dec,Google Chrome,North America,Google search,New_Visitor,-9223372036854775808,0
3,58.0,6,777.5833333,15,291.0,0.04,0.03,0.0,Mar,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,14,711.0,0.0,0.037,0.0,Nov,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,0,586.0,0.2,0.2,0.0,Nov,Mozilla Firefox,Northern Africa,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,5,19.0,0.0667,0.1,0.0,May,Google Chrome,Asia,Instagram ads,Returning_Visitor,-9223372036854775808,0
1,21.5,0,0.0,2,17.0,0.0,0.04,0.0,Dec,Google Chrome,South America,Affiliate marketing,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,603.0,0.0,0.023,0.0,Dec,Google Chrome,Eastern Europe,Affiliate marketing,Returning_Visitor,-9223372036854775808,0
1,64.5,0,0.0,35,1421.0,0.0,0.009,242.3,Aug,Google Chrome,Western Europe,Google search,New_Visitor,-9223372036854775808,1
4,333.25,1,37.0,31,542.0,0.0,0.017,0.0,Dec,Safari,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,1,29.26666667,25,260.0,0.0067,0.06,0.0,Mar,Mozilla Firefox,South America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,22,352.0,0.0,0.011,0.0,Nov,Google Chrome,South America,Google search,Returning_Visitor,-9223372036854775808,0
0,6.0,3,280.5,20,867.0,0.019,0.04,0.0,Nov,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,314.0,0.0101,0.036,0.0,Nov,Google Chrome,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,31,2058.0,0.0051,0.004,0.0,May,Google Chrome,Western Europe,Bing search,Returning_Visitor,-9223372036854775808,0
2,74.6,0,0.0,11,203.0,0.0186,0.026,0.0,June,Safari,South America,Instagram ads,Returning_Visitor,-9223372036854775808,1
4,57.0,0,0.0,8,214.0,0.0,0.025,0.0,Mar,Google Chrome,Asia,Twitter,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,5,147.0,0.04,0.1,0.0,June,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
6,94.37542854,0,0.0,11,291.0,0.0154,0.03,0.0,May,Google Chrome,Southern Africa,Twitter,Returning_Visitor,-9223372036854775808,0
6,769.0,3,293.5,157,3312.0,0.0,0.015,2.2,Nov,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,Mar,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,Mar,Google Chrome,Asia,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,3,16.0,0.1,0.15,0.0,Dec,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,6.0,0,0.0,11,347.0,0.0,0.015,0.0,Jul,Google Chrome,Eastern Europe,Youtube ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,8,107.0,0.0305,0.048,0.0,Nov,Google Chrome,Western Europe,Twitter,Returning_Visitor,-9223372036854775808,0
4,199.1071428,0,0.0,50,1552.0,0.0168,0.053,7.0,Nov,Google Chrome,Western Europe,Direct Traffic,Returning_Visitor,-9223372036854775808,0
5,81.0,0,0.0,11,228.0,0.0,0.008,0.0,May,Safari,Asia,Google search,Returning_Visitor,-9223372036854775808,0
5,187.0,0,0.0,8,345.0,0.0,0.02,0.0,May,Google Chrome,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
4,54.5,0,0.0,6,99.0,0.0333,0.06,0.0,Dec,Google Chrome,Northern Africa,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,12,347.0,0.0335,0.052,0.0,Dec,Google Chrome,South America,Google search,Returning_Visitor,-9223372036854775808,0
3,6.0,0,0.0,3,131.0,0.0,0.014,0.0,Jul,Google Chrome,Eastern Europe,Google search,New_Visitor,-9223372036854775808,0
9,98.12587443,1,113.9333333,19,1843.0,0.0117,0.036,5.4,Aug,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
2,12.0,0,0.0,17,227.0,0.0051,0.024,15.1,May,Mozilla Firefox,Western Europe,Instagram Page,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,14,114.0,0.0111,0.038,0.0,Mar,Mozilla Firefox,Eastern Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,596.0,0.01,0.018,0.0,May,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,2,40.0,29,6610.0,0.0046,0.022,0.0,Mar,Google Chrome,North America,Youtube ads,Returning_Visitor,-9223372036854775808,0
3,82.6,0,0.0,32,479.0,0.0167,0.031,0.0,Nov,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,5,256.0,0.0,0.05,0.0,Nov,Mozilla Firefox,Eastern Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,23,2193.0,0.0105,0.021,0.0,Nov,Google Chrome,Asia,Facebook ads,Returning_Visitor,-9223372036854775808,0
4,170.5,1,8.2,38,1221.0,0.0,0.007,0.0,Sep,Mozilla Firefox,Oceania,Google search,New_Visitor,-9223372036854775808,0
2,49.5,0,0.0,20,982.0,0.0087,0.03,12.2,May,Microsoft Edge,North America,Bing search,Returning_Visitor,-9223372036854775808,0
6,120.75,0,0.0,16,628.0,0.0111,0.037,0.0,Dec,Safari,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,30.0,0,0.0,12,186.0,0.0,0.002,0.0,Nov,Android,Western Europe,Google search,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,72.0,0.0,0.05,0.0,Dec,Mozilla Firefox,North America,Youtube channel,New_Visitor,-9223372036854775808,0
4,41.5,1,41.5,128,2092.0,0.0193,0.043,0.0,Mar,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,10,116.0,0.04,0.067,0.0,May,Safari,Western Europe,Youtube ads,Returning_Visitor,-9223372036854775808,0
3,6.0,2,312.75,4,324.0,0.0,0.043,0.0,Sep,Google Chrome,North America,Twitter,New_Visitor,-9223372036854775808,0
1,4.0,0,0.0,52,1689.0,0.0,0.01,0.0,Feb,Google Chrome,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
8,346.9333333,0,0.0,18,1501.0,0.0,0.006,56.8,Nov,Google Chrome,Southern Africa,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,14,378.0,0.0417,0.069,0.0,Nov,Safari,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
3,109.75,0,0.0,19,644.0,0.0217,0.041,0.0,June,Mozilla Firefox,South America,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,4,215.0,0.0,0.025,0.0,May,Google Chrome,North America,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,130.0,0.0,0.1,0.0,Aug,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
3,120.8333333,0,0.0,23,586.0,0.0088,0.013,0.0,Oct,Safari,North America,Affiliate marketing,Returning_Visitor,-9223372036854775808,0
7,79.0,0,0.0,76,1794.0,0.0,0.023,18.2,Aug,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,-9223372036854775808,0
9,6.0,0,0.0,74,1151.0,0.005,0.01,0.0,Mar,Google Chrome,Western Europe,Affiliate marketing,New_Visitor,-9223372036854775808,0
4,242.0,1,5.0,35,1266.0,0.0,0.01,32.2,Mar,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,16,925.0,0.01,0.04,0.0,Nov,Google Chrome,South America,Instagram ads,Returning_Visitor,-9223372036854775808,0
3,31.0,0,0.0,44,1020.0,0.0136,0.02,20.3,Dec,Google Chrome,Northern Africa,Google search,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,4,57.0,0.0,0.033,0.0,Nov,Google Chrome,Eastern Europe,Tik Tok ads,Returning_Visitor,-9223372036854775808,0
3,38.75,0,0.0,28,702.0,0.0,0.028,38.3,Dec,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,5,107.0,0.0,0.033,0.0,Nov,Google Chrome,Asia,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,6.0,0,0.0,2,72.0,0.1,0.16,0.0,May,Google Chrome,Southern Africa,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,14,308.0,0.0,0.009,42.8,Sep,Google Chrome,North America,Google search,New_Visitor,-9223372036854775808,1
6,186.4883333,0,0.0,80,2740.0,0.0063,0.025,0.0,Mar,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
1,0.0,3,72.0,8,521.0,0.0101,0.03,54.8,May,Google Chrome,Asia,Instagram ads,Returning_Visitor,-9223372036854775808,1
0,0.0,1,361.0,15,1228.0,0.0125,0.055,15.7,May,Safari,North America,Facebook ads,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,4,168.0,0.0,0.007,0.0,Mar,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,22.0,0,0.0,3,14.0,0.0,0.04,0.0,May,Google Chrome,Asia,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,4,18.0,0.1,0.133,0.0,Dec,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,-9223372036854775808,0
5,46.0,0,0.0,156,3562.0,0.0027,0.024,0.0,Nov,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
7,125.0666667,0,0.0,29,754.0,0.0,0.011,37.3,May,Safari,Western Europe,Google search,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,Feb,Google Chrome,Eastern Europe,Google search,Returning_Visitor,-9223372036854775808,0
5,179.5,0,0.0,38,1851.0,0.0,0.011,24.9,Nov,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
1,12.0,0,0.0,21,858.0,0.05,0.069,0.0,Nov,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,-9223372036854775808,0
7,164.5,0,0.0,83,2762.0,0.0032,0.002,4.3,May,Google Chrome,North America,Bing search,Returning_Visitor,-9223372036854775808,0
1,47.5,0,0.0,19,911.0,0.0,0.027,0.0,Nov,Google Chrome,North America,Youtube ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,6,121.0,0.0,0.029,0.0,Dec,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,-9223372036854775808,0
5,161.75,3,42.58333333,69,1290.0,0.0087,0.015,27.7,May,Google Chrome,Asia,Facebook ads,Returning_Visitor,-9223372036854775808,1
0,0.0,1,0.0,18,482.0,0.0111,0.021,0.0,Mar,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,-9223372036854775808,0
2,357.0,0,0.0,15,657.0,0.0,0.038,0.0,Nov,Google Chrome,Africa,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,21,504.0,0.02,0.046,0.0,Nov,Safari,Western Europe,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,303.545,0,0.0,18,400.0,0.0,0.004,0.0,Oct,Google Chrome,South America,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,311.0,1,16.0,29,425.0,0.003,0.023,0.0,May,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
4,65.5,0,0.0,9,540.0,0.0,0.01,0.0,Mar,Safari,Africa,Google search,New_Visitor,-9223372036854775808,0
1,33.0,3,115.1666667,87,2282.0,0.0,0.003,0.0,Nov,Google Chrome,Northern Africa,Newsletter,New_Visitor,-9223372036854775808,1
6,6.0,2,17.0,29,482.0,0.0094,0.029,7.1,May,Google Chrome,South America,Bing search,Returning_Visitor,-9223372036854775808,0
4,50.5,0,0.0,34,1791.0,0.0,0.003,0.0,Dec,Microsoft Edge,South America,Instagram ads,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,21.0,0.0,0.1,0.0,May,Safari,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,24,919.0,0.0049,0.033,0.0,May,Safari,Western Europe,Instagram ads,New_Visitor,-9223372036854775808,0
4,307.5,0,0.0,14,458.0,0.0,0.014,0.0,Nov,Google Chrome,South America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,7,174.0,0.0286,0.054,0.0,Mar,Google Chrome,Africa,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,313.5098333,4,908.6333333,79,3083.0,0.011,0.02,5.9,Mar,Safari,Southern Africa,Google search,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,8,257.0,0.0286,0.07,0.0,May,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
6,90.83333333,0,0.0,15,344.0,0.0122,0.03,0.0,May,Safari,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,2,5.0,171,3725.0,0.0054,0.021,0.0,Nov,Microsoft Edge,Africa,Google search,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,13,235.0,0.0189,0.083,0.0,Mar,Mozilla Firefox,South America,Facebook ads,Returning_Visitor,-9223372036854775808,0
9,6.0,0,0.0,32,2309.0,0.0053,0.017,0.0,May,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
8,456.6,3,19.6,46,1497.0,0.0045,0.011,3.6,Aug,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,9,614.0,0.0286,0.058,0.0,Mar,Google Chrome,South America,Facebook ads,Returning_Visitor,-9223372036854775808,0
4,40.8,0,0.0,31,1247.0,0.0,0.019,0.0,June,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,528.0,0.025,0.072,0.0,May,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
6,441.7333333,0,0.0,24,340.0,0.0,0.026,11.9,Dec,Safari,North America,Google search,Returning_Visitor,-9223372036854775808,0
2,57.5,1,0.0,48,852.0,0.0041,0.004,55.0,Nov,Google Chrome,Western Europe,Youtube channel,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,16,1063.0,0.0,0.016,27.6,Nov,Google Chrome,Africa,Google search,New_Visitor,-9223372036854775808,1
0,6.0,0,0.0,7,87.0,0.0574,0.133,0.0,Nov,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,-9223372036854775808,0
3,143.0,0,0.0,2,76.0,0.0,0.033,0.0,Nov,Google Chrome,Eastern Europe,Google search,New_Visitor,-9223372036854775808,0
8,847.4466667,0,0.0,36,1709.0,0.0094,0.016,2.8,Sep,Google Chrome,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
1,163.75,2,104.0,77,1012.0,0.0236,0.034,0.0,Nov,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,Nov,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
3,59.5,0,0.0,17,884.0,0.0496,0.064,0.0,May,Google Chrome,South America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,28.0,0.0,0.05,0.0,May,Mozilla Firefox,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
5,59.33333333,0,0.0,161,3290.0,0.0,0.008,1.5,Nov,Google Chrome,North America,Youtube channel,Returning_Visitor,-9223372036854775808,1
9,161.2,2,496.675,210,3012.0,0.0063,0.014,8.1,Aug,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,-9223372036854775808,0
